longitude,latitude,class,class_name,landuse,date,NDVI,NDWI,MNDWI
76.42478077746068,30.809201050082986,1,Wheat,wheat /maize check sat,2025-01-26,0.8491349,-0.72982305,-0.3169667
76.40278502535311,30.82766585475171,1,Wheat,wheat napier,2025-01-26,0.862483,-0.7432922,-0.4012685
76.38578891987471,30.845351853743086,1,Wheat,wheat xxx,2025-01-26,0.86266094,-0.75070596,-0.34009612
76.33886678767016,30.787110321176087,1,Wheat,wheat+sugarcane,2025-01-26,0.76521736,-0.64040405,-0.4006734
76.33683564445974,30.761146881649108,1,Wheat,wheat+sugarcane,2025-01-26,0.6482972,-0.54632586,-0.30670217
76.38010863831323,30.784512463054174,1,Wheat,wheat+sugarcane(small),2025-01-26,0.70364,-0.6056186,-0.36659437
76.39168005994694,30.826071424877508,1,Wheat,wheat33ccc,2025-01-26,0.76925665,-0.6234568,-0.3472445
76.41968400995884,30.78246111009961,1,Wheat,wheat82872,2025-01-26,0.8168498,-0.68625546,-0.34648457
76.4016990711484,30.788882151635423,1,Wheat,wheatata,2025-01-26,0.79498863,-0.6576387,-0.30448717
76.41667138799855,30.76228429549199,1,Wheat,wheatbbccb,2025-01-26,0.85054654,-0.73520184,-0.3108329
76.39245212726881,30.828860007219408,1,Wheat,wheatxxcxc,2025-01-26,0.5514462,-0.54558337,-0.34064427
76.43111004854076,30.777824390379514,1,Wheat,wheaxxtt,2025-01-26,0.8335135,-0.7045226,-0.32413793
76.42594685023616,30.77490395464296,1,Wheat,wsheat221,2025-01-26,0.7370663,-0.61745536,-0.32092556
76.3372709413635,30.724601665794108,2,Maize_Tall,maize,2025-01-28,0.82023376,-0.68885565,-0.35076082
76.33739634171799,30.718555345643132,1,Wheat,wheat,2025-01-28,0.9064779,-0.79846215,-0.47440633
76.3265018825923,30.723719711119067,1,Wheat,wheat,2025-01-28,0.8770226,-0.78644764,-0.4232902
76.32950409647532,30.721794279314942,1,Wheat,wheat,2025-01-28,0.83166844,-0.745241,-0.4448367
76.30413299055623,30.80749410447621,3,Agroforestry,agroforestry,2025-01-28,0.798864,-0.7151959,-0.47841308
76.33189366596719,30.75885190554769,3,Agroforestry,agroforestry,2025-01-28,0.59720457,-0.5732165,-0.39052725
76.36817665217716,30.856907118857684,3,Agroforestry,poplar+sugarcane (small),2025-01-28,0.42787457,-0.39815763,-0.37996486
76.4166436416022,30.760389929548943,2,Maize_Tall,Maize big8282,2025-01-28,0.848947,-0.737884,-0.36738056
76.28521135283525,30.79947275485687,2,Maize_Tall,Maizeee123,2025-01-28,0.17764471,-0.24841304,-0.4028245
76.33456189168277,30.86122779189324,2,Maize_Tall,maize,2025-01-28,0.742569,-0.63740647,-0.3872735
76.29792509856131,30.82000731192583,2,Maize_Tall,maize,2025-01-28,0.8779343,-0.7676768,-0.46407768
76.34376863969742,30.793916570572435,2,Maize_Tall,maize,2025-01-28,0.8393285,-0.740808,-0.40520832
76.34012878696949,30.795217380997116,2,Maize_Tall,maize,2025-01-28,0.66180956,-0.5973941,-0.46493506
76.36285224334434,30.77612383261206,2,Maize_Tall,maize,2025-01-28,0.89860076,-0.7921098,-0.41954023
76.35342030902784,30.774147493269478,2,Maize_Tall,maize,2025-01-28,0.8919233,-0.78248173,-0.42471042
76.29176418733536,30.7266866256186,2,Maize_Tall,maize,2025-01-28,0.73629147,-0.6384681,-0.2024033
76.32470989829504,30.730143949818977,2,Maize_Tall,maize,2025-01-28,0.7846958,-0.671489,-0.32386625
76.3372709413635,30.724601665794108,2,Maize_Tall,maize,2025-01-28,0.7780057,-0.6512957,-0.3009931
76.29230657829105,30.775131887534144,2,Maize_Tall,maize,2025-01-28,0.588944,-0.5293315,-0.4051724
76.26669817963302,30.782512343433314,2,Maize_Tall,maize,2025-01-28,0.8209831,-0.71290547,-0.34419337
76.28596931342835,30.80145016765359,2,Maize_Tall,maize,2025-01-28,0.58124053,-0.49016252,-0.36233953
76.32480790315338,30.744939736203033,2,Maize_Tall,maize,2025-01-28,0.43327513,-0.42970887,-0.33255678
76.32471679843447,30.776428844827407,2,Maize_Tall,maize,2025-01-28,0.818018,-0.67561585,-0.40295467
76.32275595834642,30.770584312064354,2,Maize_Tall,maize,2025-01-28,0.46556473,-0.50441855,-0.48170057
76.30552419358486,30.73250377163866,2,Maize_Tall,maize,2025-01-28,0.5601901,-0.522019,-0.2929524
76.37397290028238,30.749841766549267,2,Maize_Tall,maize,2025-01-28,0.8393552,-0.7017228,-0.37801608
76.34235526401403,30.76740552643507,4,Others,(long) sugarcane,2025-01-28,0.49467924,-0.53385335,-0.53874654
76.31754465226645,30.75620151079658,4,Others,Maize (just growing),2025-01-28,0.8717551,-0.762817,-0.4020239
76.3961759632188,30.775498613835964,4,Others,bajra,2025-01-28,0.798084,-0.68508285,-0.3349538
76.27854219683815,30.785193040794244,4,Others,bajra,2025-01-28,0.78507465,-0.65686274,-0.37717602
76.36282349321411,30.855520027998757,4,Others,banana,2025-01-28,0.57335275,-0.5027816,-0.36837456
76.28279388599485,30.822052721289708,4,Others,barseem,2025-01-28,0.82354236,-0.6866097,-0.3696275
76.31663232437272,30.85789269955634,4,Others,barseem,2025-01-28,0.5378173,-0.5039672,-0.3748387
76.36283108048643,30.841264844101147,4,Others,barseem,2025-01-28,0.7922775,-0.671159,-0.3966796
76.37949074542846,30.785150598595393,4,Others,bitergourd+chilli+tomato cucumber,2025-01-28,0.497006,-0.42857143,-0.3981342
76.34793970488174,30.785753171482895,4,Others,brinjal+chilli,2025-01-28,0.753915,-0.6316337,-0.3531293
76.34368821251354,30.72796390224372,4,Others,cabbage,2025-01-28,0.82215816,-0.7334248,-0.39896908
76.35078086441705,30.779678640021974,4,Others,cucumber,2025-01-28,0.86843354,-0.76644295,-0.4247934
76.36658333019827,30.80351231681864,4,Others,cucumber,2025-01-28,0.84816754,-0.7192827,-0.37134358
76.29551209434233,30.803791173649973,4,Others,cucumber,2025-01-28,0.8467262,-0.7433856,-0.48155156
76.30453976944666,30.798918749469113,4,Others,cucumber,2025-01-28,0.54205155,-0.4726091,-0.23578876
76.37930536023663,30.772160488496635,4,Others,cucumber+bittergourd,2025-01-28,0.8534854,-0.7318806,-0.4146846
76.30805708845197,30.850220442804865,4,Others,flower,2025-01-28,0.27597195,-0.27272728,-0.2508186
76.36283237849845,30.848753274858748,4,Others,fodder +nappier,2025-01-28,0.33933935,-0.37867078,-0.3734414
76.3811651441,30.778005174828024,4,Others,fodder(barseem),2025-01-28,0.7928065,-0.67289054,-0.36688015
76.31077396641193,30.765382757714164,4,Others,green chilli,2025-01-28,0.88352334,-0.767062,-0.39064088
76.36167469580474,30.84082589699215,4,Others,horticulture( guava+mango+Spota),2025-01-28,0.74660635,-0.65855056,-0.41625857
76.34842577145523,30.760666004735327,4,Others,karela+cucumber+beetroot(chukandar),2025-01-28,0.5680132,-0.532635,-0.37834942
76.33930773738875,30.758595111807107,4,Others,ladyfinger,2025-01-28,0.26461643,-0.3572724,-0.4272786
76.36228650580743,30.743378700929384,4,Others,marigold,2025-01-28,0.7658115,-0.67760617,-0.42239517
76.31536987739328,30.81901935795536,4,Others,muskmelon,2025-01-28,0.88774705,-0.77678573,-0.41205293
76.29902038014657,30.730403644204934,4,Others,mustar+sugarcane,2025-01-28,0.76632935,-0.6786885,-0.26756352
76.32580906050669,30.86357329714027,4,Others,mustard,2025-01-28,0.5704801,-0.54328734,-0.37713894
76.3283037965211,30.870043745078462,4,Others,mustard,2025-01-28,0.5931534,-0.5068493,-0.35766423
76.35540637507012,30.78910379695007,4,Others,mustard,2025-01-28,0.57905596,-0.47838685,-0.33518004
76.34946916220666,30.775542025581373,4,Others,mustard,2025-01-28,0.7598319,-0.68642116,-0.45959345
76.39147455640956,30.761023297340483,4,Others,mustard,2025-01-28,0.4395928,-0.4403645,-0.3014386
76.31588863981223,30.734293801052193,4,Others,napier/zugrcane,2025-01-28,0.5388813,-0.47934425,-0.3131488
76.33948466009275,30.85422981817841,4,Others,okra+onion,2025-01-28,0.8465663,-0.75293654,-0.4271448
76.34143653009487,30.84419490689035,4,Others,onion,2025-01-28,0.8889569,-0.79759127,-0.42810097
76.30863864371808,30.785163398826068,4,Others,sugarcane,2025-01-28,0.86689013,-0.75670195,-0.4165316
76.33709320447916,30.76466295324718,4,Others,sugarcane( now sown)(1 m height),2025-01-28,0.6593943,-0.5895197,-0.42230025
76.33978981411703,30.831039436561845,4,Others,vegatble+muskmelon,2025-01-28,0.82903224,-0.69905823,-0.39239413
76.32851138051906,30.816810133534638,4,Others,vegetable+muskmelon,2025-01-28,0.23348759,-0.2792321,-0.39663988
76.31730500737402,30.7846245072241,4,Others,wasteland,2025-01-28,0.90431076,-0.7898486,-0.42333537
76.39727533319994,30.78649390839142,4,Others,wasteland223,2025-01-28,0.36695907,-0.43075746,-0.49983194
76.37615324407697,30.770930858725862,1,Wheat,WHEat,2025-01-28,0.79431987,-0.6751326,-0.36670294
76.33683564445974,30.761146881649108,1,Wheat,Wheat +sugarcane,2025-01-28,0.6845287,-0.5976023,-0.3347695
76.30304371037768,30.788738493646804,1,Wheat,Wheatnxbx,2025-01-28,0.32811686,-0.4498861,-0.5110099
76.3139493490568,30.837529549570675,1,Wheat,whaeat+ sugarcane(small),2025-01-28,0.4926913,-0.46952596,-0.36700338
76.31453613744078,30.81920826698816,1,Wheat,whaet,2025-01-28,0.8763107,-0.77131313,-0.41041666
76.29814992816998,30.82117796707127,1,Wheat,whaet,2025-01-28,0.8544419,-0.7311412,-0.39334425
76.42750271390513,30.78120236833959,1,Wheat,wheaatat,2025-01-28,0.59077007,-0.5477414,-0.39000365
76.39659626619786,30.78289233009027,1,Wheat,whearary,2025-01-28,0.57358605,-0.5358381,-0.37339056
76.31219930221343,30.831863228198408,1,Wheat,wheat,2025-01-28,0.87819326,-0.74991375,-0.3985898
76.32227396984737,30.85747430968661,1,Wheat,wheat,2025-01-28,0.8694308,-0.760877,-0.37567085
76.32907569970385,30.865344250070226,1,Wheat,wheat,2025-01-28,0.7485105,-0.6506809,-0.3879668
76.33635083647873,30.862021339115508,1,Wheat,wheat,2025-01-28,0.8334558,-0.7324693,-0.38477913
76.35628685281,30.85919755805346,1,Wheat,wheat,2025-01-28,0.8807001,-0.7802485,-0.43655673
76.36560731235593,30.860092016350375,1,Wheat,wheat,2025-01-28,0.48913592,-0.5078025,-0.3410959
76.33861676652617,30.821848829624066,1,Wheat,wheat,2025-01-28,0.7883479,-0.6551185,-0.40117595
76.33882394188781,30.829244966877127,1,Wheat,wheat,2025-01-28,0.4508261,-0.46407303,-0.4163424
76.33389484309677,30.83570164606407,1,Wheat,wheat,2025-01-28,0.78911567,-0.66105264,-0.40672502
76.327723131096,30.8354943936211,1,Wheat,wheat,2025-01-28,0.89199185,-0.79347825,-0.45285648
76.3457924495507,30.834135001503334,1,Wheat,wheat,2025-01-28,0.8410444,-0.7736099,-0.4542553
76.3479171843637,30.829060437263493,1,Wheat,wheat,2025-01-28,0.8449803,-0.7312399,-0.37820512
76.34904797386542,30.820206837017224,1,Wheat,wheat,2025-01-28,0.8455726,-0.7430865,-0.41164455
76.33005558509234,30.81508004960485,1,Wheat,wheat,2025-01-28,0.8690634,-0.7604705,-0.41361257
76.31471814971749,30.817221504794404,1,Wheat,wheat,2025-01-28,0.8719935,-0.7641183,-0.41215894
76.34061885002538,30.807933782661213,1,Wheat,wheat,2025-01-28,0.8596838,-0.74825823,-0.44152498
76.33952241919195,30.804245972311517,1,Wheat,wheat,2025-01-28,0.809909,-0.6756377,-0.39076924
76.33613323464672,30.801032923323405,1,Wheat,wheat,2025-01-28,0.83469844,-0.76251787,-0.42494226
76.33667910581572,30.79516277962536,1,Wheat,wheat,2025-01-28,0.7383735,-0.63892144,-0.38053098
76.35207433936421,30.79743911919715,1,Wheat,wheat,2025-01-28,0.73696685,-0.61810154,-0.37375566
76.35962027132847,30.791495688144888,1,Wheat,wheat,2025-01-28,0.6671567,-0.55512893,-0.34331983
76.35972896233446,30.784366928795496,1,Wheat,wheat,2025-01-28,0.58829087,-0.5875413,-0.3366224
76.36657632271489,30.766069867967516,1,Wheat,wheat,2025-01-28,0.88304645,-0.7543937,-0.41250658
76.32865192989856,30.781441107272677,1,Wheat,wheat,2025-01-28,0.8509554,-0.76442015,-0.48105216
76.31881297799141,30.764940360108138,1,Wheat,wheat,2025-01-28,0.8492861,-0.72393394,-0.38359934
76.29610663303197,30.739004138265756,1,Wheat,wheat,2025-01-28,0.84060585,-0.73340124,-0.32385874
76.2997901342746,30.733283130925173,1,Wheat,wheat,2025-01-28,0.7352941,-0.6318295,-0.28395063
76.31201700514183,30.756889111209215,1,Wheat,wheat,2025-01-28,0.86439985,-0.77461493,-0.3966597
