longitude,latitude,class,class_name,landuse,date,NDVI
76.38010863831323,30.784512463054174,1,Wheat,wheat+sugarcane(small),2025-05-28,0.0713965
76.39168005994694,30.826071424877508,1,Wheat,wheat33ccc,2025-05-28,0.26121795
76.41968400995884,30.78246111009961,1,Wheat,wheat82872,2025-05-28,0.09506863
76.4016990711484,30.788882151635423,1,Wheat,wheatata,2025-05-28,0.09031959
76.41667138799855,30.76228429549199,1,Wheat,wheatbbccb,2025-05-28,0.089971885
76.39245212726881,30.828860007219408,1,Wheat,wheatxxcxc,2025-05-28,0.31635734
76.43111004854076,30.777824390379514,1,Wheat,wheaxxtt,2025-05-28,0.10730949
76.42594685023616,30.77490395464296,1,Wheat,wsheat221,2025-05-28,0.08736142
76.3372709413635,30.724601665794108,2,Maize_Tall,maize,2025-05-31,0.48633224
76.33739634171799,30.718555345643132,1,Wheat,wheat,2025-05-31,0.24276729
76.3265018825923,30.723719711119067,1,Wheat,wheat,2025-05-31,0.19341564
76.32950409647532,30.721794279314942,1,Wheat,wheat,2025-05-31,0.07747563
76.3372709413635,30.724601665794108,2,Maize_Tall,maize,2025-06-02,0.5731225
76.33739634171799,30.718555345643132,1,Wheat,wheat,2025-06-02,0.17664449
76.3265018825923,30.723719711119067,1,Wheat,wheat,2025-06-02,0.17090479
76.32950409647532,30.721794279314942,1,Wheat,wheat,2025-06-02,0.10662571
76.3372709413635,30.724601665794108,2,Maize_Tall,maize,2025-06-02,0.5552388
76.33739634171799,30.718555345643132,1,Wheat,wheat,2025-06-02,0.16540723
76.3265018825923,30.723719711119067,1,Wheat,wheat,2025-06-02,0.18206158
76.32950409647532,30.721794279314942,1,Wheat,wheat,2025-06-02,0.11191336
76.30413299055623,30.80749410447621,3,Agroforestry,agroforestry,2025-06-02,0.511473
76.33189366596719,30.75885190554769,3,Agroforestry,agroforestry,2025-06-02,0.306498
76.36817665217716,30.856907118857684,3,Agroforestry,poplar+sugarcane (small),2025-06-02,0.71956146
76.4166436416022,30.760389929548943,2,Maize_Tall,Maize big8282,2025-06-02,0.09547244
76.28521135283525,30.79947275485687,2,Maize_Tall,Maizeee123,2025-06-02,0.7509748
76.33456189168277,30.86122779189324,2,Maize_Tall,maize,2025-06-02,0.12633833
76.29792509856131,30.82000731192583,2,Maize_Tall,maize,2025-06-02,0.09633028
76.34376863969742,30.793916570572435,2,Maize_Tall,maize,2025-06-02,0.109602325
76.34012878696949,30.795217380997116,2,Maize_Tall,maize,2025-06-02,0.5430444
76.36285224334434,30.77612383261206,2,Maize_Tall,maize,2025-06-02,0.101980925
76.35342030902784,30.774147493269478,2,Maize_Tall,maize,2025-06-02,0.09206717
76.29176418733536,30.7266866256186,2,Maize_Tall,maize,2025-06-02,0.10677382
76.32470989829504,30.730143949818977,2,Maize_Tall,maize,2025-06-02,0.11182519
76.3372709413635,30.724601665794108,2,Maize_Tall,maize,2025-06-02,0.6308824
76.29230657829105,30.775131887534144,2,Maize_Tall,maize,2025-06-02,0.79933316
76.26669817963302,30.782512343433314,2,Maize_Tall,maize,2025-06-02,0.14180478
76.28596931342835,30.80145016765359,2,Maize_Tall,maize,2025-06-02,0.76532185
76.32480790315338,30.744939736203033,2,Maize_Tall,maize,2025-06-02,0.40729484
76.32471679843447,30.776428844827407,2,Maize_Tall,maize,2025-06-02,0.09648127
76.32275595834642,30.770584312064354,2,Maize_Tall,maize,2025-06-02,0.22246535
76.30552419358486,30.73250377163866,2,Maize_Tall,maize,2025-06-02,0.17868626
76.37397290028238,30.749841766549267,2,Maize_Tall,maize,2025-06-02,0.13574982
76.34235526401403,30.76740552643507,4,Others,(long) sugarcane,2025-06-02,0.7935373
76.31754465226645,30.75620151079658,4,Others,Maize (just growing),2025-06-02,0.17509727
76.3961759632188,30.775498613835964,4,Others,bajra,2025-06-02,0.1331946
76.27854219683815,30.785193040794244,4,Others,bajra,2025-06-02,0.83121896
76.36282349321411,30.855520027998757,4,Others,banana,2025-06-02,0.75257087
76.28279388599485,30.822052721289708,4,Others,barseem,2025-06-02,0.17914438
76.31663232437272,30.85789269955634,4,Others,barseem,2025-06-02,0.82249147
76.36283108048643,30.841264844101147,4,Others,barseem,2025-06-02,0.21272613
76.37949074542846,30.785150598595393,4,Others,bitergourd+chilli+tomato cucumber,2025-06-02,0.09045849
76.34793970488174,30.785753171482895,4,Others,brinjal+chilli,2025-06-02,0.1891892
76.34368821251354,30.72796390224372,4,Others,cabbage,2025-06-02,0.1291866
76.35078086441705,30.779678640021974,4,Others,cucumber,2025-06-02,0.1503006
76.36658333019827,30.80351231681864,4,Others,cucumber,2025-06-02,0.23536895
76.29551209434233,30.803791173649973,4,Others,cucumber,2025-06-02,0.36618257
76.30453976944666,30.798918749469113,4,Others,cucumber,2025-06-02,0.5556215
76.37930536023663,30.772160488496635,4,Others,cucumber+bittergourd,2025-06-02,0.10204082
76.30805708845197,30.850220442804865,4,Others,flower,2025-06-02,0.5559921
76.36283237849845,30.848753274858748,4,Others,fodder +nappier,2025-06-02,0.4136069
76.3811651441,30.778005174828024,4,Others,fodder(barseem),2025-06-02,0.098335855
76.31077396641193,30.765382757714164,4,Others,green chilli,2025-06-02,0.116883114
76.36167469580474,30.84082589699215,4,Others,horticulture( guava+mango+Spota),2025-06-02,0.7349654
76.34842577145523,30.760666004735327,4,Others,karela+cucumber+beetroot(chukandar),2025-06-02,0.40386802
76.33930773738875,30.758595111807107,4,Others,ladyfinger,2025-06-02,0.68546367
76.36228650580743,30.743378700929384,4,Others,marigold,2025-06-02,0.42601788
76.31536987739328,30.81901935795536,4,Others,muskmelon,2025-06-02,0.090220824
76.29902038014657,30.730403644204934,4,Others,mustar+sugarcane,2025-06-02,0.12981015
76.32580906050669,30.86357329714027,4,Others,mustard,2025-06-02,0.797153
76.3283037965211,30.870043745078462,4,Others,mustard,2025-06-02,0.19678217
76.35540637507012,30.78910379695007,4,Others,mustard,2025-06-02,0.21903323
76.34946916220666,30.775542025581373,4,Others,mustard,2025-06-02,0.36979428
76.39147455640956,30.761023297340483,4,Others,mustard,2025-06-02,0.8140912
76.31588863981223,30.734293801052193,4,Others,napier/zugrcane,2025-06-02,0.7604573
76.33948466009275,30.85422981817841,4,Others,okra+onion,2025-06-02,0.2559495
76.34143653009487,30.84419490689035,4,Others,onion,2025-06-02,0.12740214
76.30863864371808,30.785163398826068,4,Others,sugarcane,2025-06-02,0.6727273
76.33709320447916,30.76466295324718,4,Others,sugarcane( now sown)(1 m height),2025-06-02,0.67720467
76.33978981411703,30.831039436561845,4,Others,vegatble+muskmelon,2025-06-02,0.113667116
76.32851138051906,30.816810133534638,4,Others,vegetable+muskmelon,2025-06-02,0.106575966
76.31730500737402,30.7846245072241,4,Others,wasteland,2025-06-02,0.099765256
76.39727533319994,30.78649390839142,4,Others,wasteland223,2025-06-02,0.30304542
76.37615324407697,30.770930858725862,1,Wheat,WHEat,2025-06-02,0.18509758
76.33683564445974,30.761146881649108,1,Wheat,Wheat +sugarcane,2025-06-02,0.72681284
76.30304371037768,30.788738493646804,1,Wheat,Wheatnxbx,2025-06-02,0.7533546
76.3139493490568,30.837529549570675,1,Wheat,whaeat+ sugarcane(small),2025-06-02,0.6862027
76.31453613744078,30.81920826698816,1,Wheat,whaet,2025-06-02,0.14497817
76.29814992816998,30.82117796707127,1,Wheat,whaet,2025-06-02,0.12045617
76.42750271390513,30.78120236833959,1,Wheat,wheaatat,2025-06-02,0.23137642
76.39659626619786,30.78289233009027,1,Wheat,whearary,2025-06-02,0.2690992
76.31219930221343,30.831863228198408,1,Wheat,wheat,2025-06-02,0.09686747
76.32227396984737,30.85747430968661,1,Wheat,wheat,2025-06-02,0.107708015
76.32907569970385,30.865344250070226,1,Wheat,wheat,2025-06-02,0.12136752
76.33635083647873,30.862021339115508,1,Wheat,wheat,2025-06-02,0.13544303
76.35628685281,30.85919755805346,1,Wheat,wheat,2025-06-02,0.08219178
76.36560731235593,30.860092016350375,1,Wheat,wheat,2025-06-02,0.6111111
76.33861676652617,30.821848829624066,1,Wheat,wheat,2025-06-02,0.10739857
76.33882394188781,30.829244966877127,1,Wheat,wheat,2025-06-02,0.7960114
76.33389484309677,30.83570164606407,1,Wheat,wheat,2025-06-02,0.13404147
76.327723131096,30.8354943936211,1,Wheat,wheat,2025-06-02,0.1609614
76.3457924495507,30.834135001503334,1,Wheat,wheat,2025-06-02,0.122651935
76.3479171843637,30.829060437263493,1,Wheat,wheat,2025-06-02,0.103056766
76.34904797386542,30.820206837017224,1,Wheat,wheat,2025-06-02,0.13176008
76.33005558509234,30.81508004960485,1,Wheat,wheat,2025-06-02,0.10539587
76.31471814971749,30.817221504794404,1,Wheat,wheat,2025-06-02,0.1032891
76.34061885002538,30.807933782661213,1,Wheat,wheat,2025-06-02,0.8481663
76.33952241919195,30.804245972311517,1,Wheat,wheat,2025-06-02,0.13948497
76.33613323464672,30.801032923323405,1,Wheat,wheat,2025-06-02,0.25754386
76.33667910581572,30.79516277962536,1,Wheat,wheat,2025-06-02,0.22831859
76.35207433936421,30.79743911919715,1,Wheat,wheat,2025-06-02,0.05210421
76.35962027132847,30.791495688144888,1,Wheat,wheat,2025-06-02,0.11764706
76.35972896233446,30.784366928795496,1,Wheat,wheat,2025-06-02,0.0851282
76.36657632271489,30.766069867967516,1,Wheat,wheat,2025-06-02,0.10460251
76.32865192989856,30.781441107272677,1,Wheat,wheat,2025-06-02,0.18956521
76.31881297799141,30.764940360108138,1,Wheat,wheat,2025-06-02,0.10483871
76.29610663303197,30.739004138265756,1,Wheat,wheat,2025-06-02,0.16347569
76.2997901342746,30.733283130925173,1,Wheat,wheat,2025-06-02,0.084142394
76.31201700514183,30.756889111209215,1,Wheat,wheat,2025-06-02,0.14162028
76.31113924532524,30.761499424354117,1,Wheat,wheat,2025-06-02,0.25340313
76.30147513189145,30.773145474987185,1,Wheat,wheat,2025-06-02,0.11892797
76.2901947140822,30.78913768790817,1,Wheat,wheat,2025-06-02,0.12838875
76.28809417174969,30.79619606626463,1,Wheat,wheat,2025-06-02,0.44537815
76.30017248325814,30.800586665256873,1,Wheat,wheat,2025-06-02,0.09899889
76.34525668165887,30.7356166952231,1,Wheat,wheat,2025-06-02,0.1606448
76.33949287462436,30.734232737586368,1,Wheat,wheat,2025-06-02,0.092578426
76.32905542700124,30.74237001647816,1,Wheat,wheat,2025-06-02,0.20177384
76.31744392692407,30.748804146098067,1,Wheat,wheat,2025-06-02,0.19182748
76.31459167004749,30.754156314836937,1,Wheat,wheat,2025-06-02,0.81302524
76.33540866836297,30.786424203250327,1,Wheat,wheat,2025-06-02,0.13762552
76.33338717850488,30.761092156837606,1,Wheat,wheat,2025-06-02,0.06259389
76.4201800486402,30.81619861972717,1,Wheat,wheat,2025-06-02,0.102649
76.33773597285636,30.728025394164913,1,Wheat,wheat,2025-06-02,0.1120797
76.31212880425522,30.757429325923596,1,Wheat,wheat,2025-06-02,0.095619984
76.3361375933492,30.786236245359884,1,Wheat,wheat,2025-06-02,0.088410445
76.34945410470569,30.781948038898534,1,Wheat,wheat,2025-06-02,0.14332785
76.3443949114719,30.733730922643385,1,Wheat,wheat,2025-06-02,0.33462533
76.39230372000426,30.796832753221153,1,Wheat,wheat,2025-06-02,0.08951126
76.31682853750361,30.73428426638269,1,Wheat,wheat,2025-06-02,0.1629393
76.38904009928494,30.766101871194973,1,Wheat,wheat,2025-06-02,0.5720809
76.33739634171799,30.718555345643132,1,Wheat,wheat,2025-06-02,0.1783496
76.38195458253371,30.796672848057664,1,Wheat,wheat,2025-06-02,0.11169376
76.37825395311701,30.74970612932216,1,Wheat,wheat,2025-06-02,0.48567832
76.32509107688884,30.735102398551497,1,Wheat,wheat,2025-06-02,0.629143
76.3265018825923,30.723719711119067,1,Wheat,wheat,2025-06-02,0.2
76.32950409647532,30.721794279314942,1,Wheat,wheat,2025-06-02,0.110096395
76.30552227332193,30.786548179750383,1,Wheat,wheat +sugarcane,2025-06-02,0.108836204
76.42478077746068,30.809201050082986,1,Wheat,wheat /maize check sat,2025-06-02,0.095919445
76.40278502535311,30.82766585475171,1,Wheat,wheat napier,2025-06-02,0.7724657
76.38578891987471,30.845351853743086,1,Wheat,wheat xxx,2025-06-02,0.09079903
76.33886678767016,30.787110321176087,1,Wheat,wheat+sugarcane,2025-06-02,0.19865319
76.33683564445974,30.761146881649108,1,Wheat,wheat+sugarcane,2025-06-02,0.72681284
76.38010863831323,30.784512463054174,1,Wheat,wheat+sugarcane(small),2025-06-02,0.14635503
76.39168005994694,30.826071424877508,1,Wheat,wheat33ccc,2025-06-02,0.2679558
76.41968400995884,30.78246111009961,1,Wheat,wheat82872,2025-06-02,0.09723757
76.4016990711484,30.788882151635423,1,Wheat,wheatata,2025-06-02,0.10876452
76.41667138799855,30.76228429549199,1,Wheat,wheatbbccb,2025-06-02,0.13194136
76.39245212726881,30.828860007219408,1,Wheat,wheatxxcxc,2025-06-02,0.460631
76.43111004854076,30.777824390379514,1,Wheat,wheaxxtt,2025-06-02,0.10836609
76.42594685023616,30.77490395464296,1,Wheat,wsheat221,2025-06-02,0.10354349
76.3372709413635,30.724601665794108,2,Maize_Tall,maize,2025-06-05,0.66499645
76.33739634171799,30.718555345643132,1,Wheat,wheat,2025-06-05,0.15116279
76.3265018825923,30.723719711119067,1,Wheat,wheat,2025-06-05,0.18558078
76.32950409647532,30.721794279314942,1,Wheat,wheat,2025-06-05,0.10013973
76.30413299055623,30.80749410447621,3,Agroforestry,agroforestry,2025-06-05,0.46548674
76.33189366596719,30.75885190554769,3,Agroforestry,agroforestry,2025-06-05,0.34204274
76.36817665217716,30.856907118857684,3,Agroforestry,poplar+sugarcane (small),2025-06-05,0.76714694
76.4166436416022,30.760389929548943,2,Maize_Tall,Maize big8282,2025-06-05,0.10933028
76.28521135283525,30.79947275485687,2,Maize_Tall,Maizeee123,2025-06-05,0.7707076
76.33456189168277,30.86122779189324,2,Maize_Tall,maize,2025-06-05,0.116249196
76.29792509856131,30.82000731192583,2,Maize_Tall,maize,2025-06-05,0.11882353
76.34376863969742,30.793916570572435,2,Maize_Tall,maize,2025-06-05,0.08880309
76.34012878696949,30.795217380997116,2,Maize_Tall,maize,2025-06-05,0.5477571
76.36285224334434,30.77612383261206,2,Maize_Tall,maize,2025-06-05,0.10635451
76.35342030902784,30.774147493269478,2,Maize_Tall,maize,2025-06-05,0.082983196
76.29176418733536,30.7266866256186,2,Maize_Tall,maize,2025-06-05,0.09907959
76.32470989829504,30.730143949818977,2,Maize_Tall,maize,2025-06-05,0.10443686
76.3372709413635,30.724601665794108,2,Maize_Tall,maize,2025-06-05,0.66335225
76.29230657829105,30.775131887534144,2,Maize_Tall,maize,2025-06-05,0.7661557
76.26669817963302,30.782512343433314,2,Maize_Tall,maize,2025-06-05,0.16589862
76.28596931342835,30.80145016765359,2,Maize_Tall,maize,2025-06-05,0.33333334
76.32480790315338,30.744939736203033,2,Maize_Tall,maize,2025-06-05,0.5397536
76.32471679843447,30.776428844827407,2,Maize_Tall,maize,2025-06-05,0.0845225
76.32275595834642,30.770584312064354,2,Maize_Tall,maize,2025-06-05,0.27529413
76.30552419358486,30.73250377163866,2,Maize_Tall,maize,2025-06-05,0.2124936
76.37397290028238,30.749841766549267,2,Maize_Tall,maize,2025-06-05,0.12460064
76.34235526401403,30.76740552643507,4,Others,(long) sugarcane,2025-06-05,0.7836594
76.31754465226645,30.75620151079658,4,Others,Maize (just growing),2025-06-05,0.20527308
76.3961759632188,30.775498613835964,4,Others,bajra,2025-06-05,0.109375
76.27854219683815,30.785193040794244,4,Others,bajra,2025-06-05,0.8186798
76.36282349321411,30.855520027998757,4,Others,banana,2025-06-05,0.757743
76.28279388599485,30.822052721289708,4,Others,barseem,2025-06-05,0.17804363
76.31663232437272,30.85789269955634,4,Others,barseem,2025-06-05,0.7894196
76.36283108048643,30.841264844101147,4,Others,barseem,2025-06-05,0.2200627
76.37949074542846,30.785150598595393,4,Others,bitergourd+chilli+tomato cucumber,2025-06-05,0.088219754
76.34793970488174,30.785753171482895,4,Others,brinjal+chilli,2025-06-05,0.23904383
76.34368821251354,30.72796390224372,4,Others,cabbage,2025-06-05,0.13341068
76.35078086441705,30.779678640021974,4,Others,cucumber,2025-06-05,0.13532513
76.36658333019827,30.80351231681864,4,Others,cucumber,2025-06-05,0.27501574
76.29551209434233,30.803791173649973,4,Others,cucumber,2025-06-05,0.29077253
76.30453976944666,30.798918749469113,4,Others,cucumber,2025-06-05,0.5527292
76.37930536023663,30.772160488496635,4,Others,cucumber+bittergourd,2025-06-05,0.105610564
76.30805708845197,30.850220442804865,4,Others,flower,2025-06-05,0.46792454
76.36283237849845,30.848753274858748,4,Others,fodder +nappier,2025-06-05,0.52771777
76.3811651441,30.778005174828024,4,Others,fodder(barseem),2025-06-05,0.095213585
76.31077396641193,30.765382757714164,4,Others,green chilli,2025-06-05,0.104028866
76.36167469580474,30.84082589699215,4,Others,horticulture( guava+mango+Spota),2025-06-05,0.7677419
76.34842577145523,30.760666004735327,4,Others,karela+cucumber+beetroot(chukandar),2025-06-05,0.45454547
76.33930773738875,30.758595111807107,4,Others,ladyfinger,2025-06-05,0.69896907
76.36228650580743,30.743378700929384,4,Others,marigold,2025-06-05,0.54021674
76.31536987739328,30.81901935795536,4,Others,muskmelon,2025-06-05,0.094135806
76.29902038014657,30.730403644204934,4,Others,mustar+sugarcane,2025-06-05,0.1809643
76.32580906050669,30.86357329714027,4,Others,mustard,2025-06-05,0.7627119
76.3283037965211,30.870043745078462,4,Others,mustard,2025-06-05,0.20950061
76.35540637507012,30.78910379695007,4,Others,mustard,2025-06-05,0.30622837
76.34946916220666,30.775542025581373,4,Others,mustard,2025-06-05,0.4083538
76.39147455640956,30.761023297340483,4,Others,mustard,2025-06-05,0.71611136
76.31588863981223,30.734293801052193,4,Others,napier/zugrcane,2025-06-05,0.7745828
76.33948466009275,30.85422981817841,4,Others,okra+onion,2025-06-05,0.19361022
76.34143653009487,30.84419490689035,4,Others,onion,2025-06-05,0.040060468
76.30863864371808,30.785163398826068,4,Others,sugarcane,2025-06-05,0.6762726
76.33709320447916,30.76466295324718,4,Others,sugarcane( now sown)(1 m height),2025-06-05,0.6954023
76.33978981411703,30.831039436561845,4,Others,vegatble+muskmelon,2025-06-05,0.08774113
76.32851138051906,30.816810133534638,4,Others,vegetable+muskmelon,2025-06-05,0.10891089
76.31730500737402,30.7846245072241,4,Others,wasteland,2025-06-05,0.09859155
76.39727533319994,30.78649390839142,4,Others,wasteland223,2025-06-05,0.32911393
76.37615324407697,30.770930858725862,1,Wheat,WHEat,2025-06-05,0.2535519
76.33683564445974,30.761146881649108,1,Wheat,Wheat +sugarcane,2025-06-05,0.7504254
76.30304371037768,30.788738493646804,1,Wheat,Wheatnxbx,2025-06-05,0.7192282
76.3139493490568,30.837529549570675,1,Wheat,whaeat+ sugarcane(small),2025-06-05,0.6352041
76.31453613744078,30.81920826698816,1,Wheat,whaet,2025-06-05,0.17466803
76.29814992816998,30.82117796707127,1,Wheat,whaet,2025-06-05,0.1697128
76.42750271390513,30.78120236833959,1,Wheat,wheaatat,2025-06-05,0.24012475
76.39659626619786,30.78289233009027,1,Wheat,whearary,2025-06-05,0.24469914
76.31219930221343,30.831863228198408,1,Wheat,wheat,2025-06-05,0.10078278
76.32227396984737,30.85747430968661,1,Wheat,wheat,2025-06-05,0.10759816
76.32907569970385,30.865344250070226,1,Wheat,wheat,2025-06-05,0.10382514
76.33635083647873,30.862021339115508,1,Wheat,wheat,2025-06-05,0.10877193
76.35628685281,30.85919755805346,1,Wheat,wheat,2025-06-05,0.08076923
76.36560731235593,30.860092016350375,1,Wheat,wheat,2025-06-05,0.63126254
76.33861676652617,30.821848829624066,1,Wheat,wheat,2025-06-05,0.09496124
76.33882394188781,30.829244966877127,1,Wheat,wheat,2025-06-05,0.78571427
76.33389484309677,30.83570164606407,1,Wheat,wheat,2025-06-05,0.13479623
76.327723131096,30.8354943936211,1,Wheat,wheat,2025-06-05,0.113500595
76.3457924495507,30.834135001503334,1,Wheat,wheat,2025-06-05,0.10936477
76.3479171843637,30.829060437263493,1,Wheat,wheat,2025-06-05,0.11783015
76.34904797386542,30.820206837017224,1,Wheat,wheat,2025-06-05,0.115758754
76.33005558509234,30.81508004960485,1,Wheat,wheat,2025-06-05,0.120194644
76.31471814971749,30.817221504794404,1,Wheat,wheat,2025-06-05,0.08514851
76.34061885002538,30.807933782661213,1,Wheat,wheat,2025-06-05,0.8644986
76.33952241919195,30.804245972311517,1,Wheat,wheat,2025-06-05,0.105580695
76.33613323464672,30.801032923323405,1,Wheat,wheat,2025-06-05,0.20669672
76.33667910581572,30.79516277962536,1,Wheat,wheat,2025-06-05,0.20023768
76.35207433936421,30.79743911919715,1,Wheat,wheat,2025-06-05,0.37476876
76.35962027132847,30.791495688144888,1,Wheat,wheat,2025-06-05,0.1444976
76.35972896233446,30.784366928795496,1,Wheat,wheat,2025-06-05,0.057050593
76.36657632271489,30.766069867967516,1,Wheat,wheat,2025-06-05,0.10116086
76.32865192989856,30.781441107272677,1,Wheat,wheat,2025-06-05,0.1976251
76.31881297799141,30.764940360108138,1,Wheat,wheat,2025-06-05,0.121829934
76.29610663303197,30.739004138265756,1,Wheat,wheat,2025-06-05,0.18541504
76.2997901342746,30.733283130925173,1,Wheat,wheat,2025-06-05,0.115656964
76.31201700514183,30.756889111209215,1,Wheat,wheat,2025-06-05,0.1316425
76.31113924532524,30.761499424354117,1,Wheat,wheat,2025-06-05,0.24188958
76.30147513189145,30.773145474987185,1,Wheat,wheat,2025-06-05,0.04120603
76.2901947140822,30.78913768790817,1,Wheat,wheat,2025-06-05,0.13803089
76.28809417174969,30.79619606626463,1,Wheat,wheat,2025-06-05,0.43933517
76.30017248325814,30.800586665256873,1,Wheat,wheat,2025-06-05,0.081320845
76.34525668165887,30.7356166952231,1,Wheat,wheat,2025-06-05,0.2
76.33949287462436,30.734232737586368,1,Wheat,wheat,2025-06-05,0.08580858
76.32905542700124,30.74237001647816,1,Wheat,wheat,2025-06-05,0.25129384
76.31744392692407,30.748804146098067,1,Wheat,wheat,2025-06-05,0.12857144
76.31459167004749,30.754156314836937,1,Wheat,wheat,2025-06-05,0.8034188
76.33540866836297,30.786424203250327,1,Wheat,wheat,2025-06-05,0.1172043
76.33338717850488,30.761092156837606,1,Wheat,wheat,2025-06-05,0.08008213
76.4201800486402,30.81619861972717,1,Wheat,wheat,2025-06-05,0.11125238
76.33773597285636,30.728025394164913,1,Wheat,wheat,2025-06-05,0.12692967
76.31212880425522,30.757429325923596,1,Wheat,wheat,2025-06-05,0.11432927
76.3361375933492,30.786236245359884,1,Wheat,wheat,2025-06-05,0.09498208
76.34945410470569,30.781948038898534,1,Wheat,wheat,2025-06-05,0.15907873
76.3443949114719,30.733730922643385,1,Wheat,wheat,2025-06-05,0.3954176
76.39230372000426,30.796832753221153,1,Wheat,wheat,2025-06-05,0.080382235
76.31682853750361,30.73428426638269,1,Wheat,wheat,2025-06-05,0.13572542
76.38904009928494,30.766101871194973,1,Wheat,wheat,2025-06-05,0.54404145
76.33739634171799,30.718555345643132,1,Wheat,wheat,2025-06-05,0.15016502
76.38195458253371,30.796672848057664,1,Wheat,wheat,2025-06-05,0.10553814
76.37825395311701,30.74970612932216,1,Wheat,wheat,2025-06-05,0.54041415
76.32509107688884,30.735102398551497,1,Wheat,wheat,2025-06-05,0.64117646
76.3265018825923,30.723719711119067,1,Wheat,wheat,2025-06-05,0.20212062
76.32950409647532,30.721794279314942,1,Wheat,wheat,2025-06-05,0.10779282
76.30552227332193,30.786548179750383,1,Wheat,wheat +sugarcane,2025-06-05,0.102564104
76.42478077746068,30.809201050082986,1,Wheat,wheat /maize check sat,2025-06-05,0.11612903
76.40278502535311,30.82766585475171,1,Wheat,wheat napier,2025-06-05,0.811523
76.38578891987471,30.845351853743086,1,Wheat,wheat xxx,2025-06-05,0.09200241
76.33886678767016,30.787110321176087,1,Wheat,wheat+sugarcane,2025-06-05,0.34610304
76.33683564445974,30.761146881649108,1,Wheat,wheat+sugarcane,2025-06-05,0.7504254
76.38010863831323,30.784512463054174,1,Wheat,wheat+sugarcane(small),2025-06-05,0.108730584
76.39168005994694,30.826071424877508,1,Wheat,wheat33ccc,2025-06-05,0.30265486
76.41968400995884,30.78246111009961,1,Wheat,wheat82872,2025-06-05,0.10643142
76.4016990711484,30.788882151635423,1,Wheat,wheatata,2025-06-05,0.10840108
76.41667138799855,30.76228429549199,1,Wheat,wheatbbccb,2025-06-05,0.10074937
76.39245212726881,30.828860007219408,1,Wheat,wheatxxcxc,2025-06-05,0.46344087
76.43111004854076,30.777824390379514,1,Wheat,wheaxxtt,2025-06-05,0.10771192
76.42594685023616,30.77490395464296,1,Wheat,wsheat221,2025-06-05,0.0977918
76.3372709413635,30.724601665794108,2,Maize_Tall,maize,2025-06-10,0.5845361
76.33739634171799,30.718555345643132,1,Wheat,wheat,2025-06-10,0.02794884
76.3265018825923,30.723719711119067,1,Wheat,wheat,2025-06-10,0.13458951
76.32950409647532,30.721794279314942,1,Wheat,wheat,2025-06-10,0.11932555
76.30413299055623,30.80749410447621,3,Agroforestry,agroforestry,2025-06-10,0.49830508
76.33189366596719,30.75885190554769,3,Agroforestry,agroforestry,2025-06-10,0.2961999
76.36817665217716,30.856907118857684,3,Agroforestry,poplar+sugarcane (small),2025-06-10,0.7402062
76.4166436416022,30.760389929548943,2,Maize_Tall,Maize big8282,2025-06-10,0.118405625
76.28521135283525,30.79947275485687,2,Maize_Tall,Maizeee123,2025-06-10,0.5660483
76.33456189168277,30.86122779189324,2,Maize_Tall,maize,2025-06-10,7.843137E-4
76.29792509856131,30.82000731192583,2,Maize_Tall,maize,2025-06-10,0.11074741
76.34376863969742,30.793916570572435,2,Maize_Tall,maize,2025-06-10,0.08836311
76.34012878696949,30.795217380997116,2,Maize_Tall,maize,2025-06-10,0.47717842
76.36285224334434,30.77612383261206,2,Maize_Tall,maize,2025-06-10,0.03518931
76.35342030902784,30.774147493269478,2,Maize_Tall,maize,2025-06-10,0.114603795
76.29176418733536,30.7266866256186,2,Maize_Tall,maize,2025-06-10,0.009730968
76.32470989829504,30.730143949818977,2,Maize_Tall,maize,2025-06-10,0.08394161
76.3372709413635,30.724601665794108,2,Maize_Tall,maize,2025-06-10,0.6323987
76.29230657829105,30.775131887534144,2,Maize_Tall,maize,2025-06-10,0.65099806
76.26669817963302,30.782512343433314,2,Maize_Tall,maize,2025-06-10,0.1232493
76.28596931342835,30.80145016765359,2,Maize_Tall,maize,2025-06-10,0.14052045
76.32480790315338,30.744939736203033,2,Maize_Tall,maize,2025-06-10,0.41151157
76.32471679843447,30.776428844827407,2,Maize_Tall,maize,2025-06-10,0.10837119
76.32275595834642,30.770584312064354,2,Maize_Tall,maize,2025-06-10,0.2102161
76.30552419358486,30.73250377163866,2,Maize_Tall,maize,2025-06-10,0.26968175
76.37397290028238,30.749841766549267,2,Maize_Tall,maize,2025-06-10,0.14265832
76.34235526401403,30.76740552643507,4,Others,(long) sugarcane,2025-06-10,0.66079813
76.31754465226645,30.75620151079658,4,Others,Maize (just growing),2025-06-10,0.17378917
76.3961759632188,30.775498613835964,4,Others,bajra,2025-06-10,0.07602339
76.27854219683815,30.785193040794244,4,Others,bajra,2025-06-10,0.76186603
76.36282349321411,30.855520027998757,4,Others,banana,2025-06-10,0.66432285
76.28279388599485,30.822052721289708,4,Others,barseem,2025-06-10,0.1997629
76.31663232437272,30.85789269955634,4,Others,barseem,2025-06-10,0.6605559
76.36283108048643,30.841264844101147,4,Others,barseem,2025-06-10,0.22076613
76.37949074542846,30.785150598595393,4,Others,bitergourd+chilli+tomato cucumber,2025-06-10,0.09431996
